2,1,23.881326,37.990013
2,2,23.881277,37.990001
2,3,23.881207,37.99005
2,4,23.880935,37.989681
2,5,23.880165,37.98902
2,6,23.878775,37.989798
2,7,23.876153,37.991531
2,8,23.875115,37.99229
2,9,23.875115,37.99229
2,10,23.874975,37.9925
2,11,23.876206,37.994289
2,12,23.875715,37.99678
2,13,23.873905,37.997279
2,14,23.872495,37.997638
2,15,23.872107,37.9995
2,16,23.871425,38.001121
2,17,23.871355,38.002719
2,18,23.871904,38.003329
2,19,23.872534,38.0042
2,20,23.872605,38.00484
2,21,23.869925,38.005401
2,22,23.867553,38.005851
2,23,23.866973,38.005981
2,24,23.863704,38.00661
2,25,23.859154,38.00743
2,26,23.854633,38.008658
2,27,23.849903,38.00959
2,28,23.845673,38.010341
2,29,23.844073,38.010611
2,30,23.844073,38.010611
2,31,23.843823,38.010783
2,32,23.843582,38.012294
2,33,23.844081,38.015132
2,34,23.845661,38.018393
2,35,23.847141,38.021175
2,36,23.848741,38.023746
2,37,23.848892,38.024055
2,38,23.849543,38.025195
2,39,23.847822,38.025905
2,40,23.846111,38.026157
2,41,23.84518,38.026718
2,42,23.84362,38.027576
2,43,23.842871,38.027237
2,44,23.839981,38.028487
2,45,23.837391,38.029636
2,46,23.83633,38.028396
2,47,23.834511,38.026366
2,48,23.83325,38.024917
2,49,23.83081,38.023769
2,50,23.8277,38.023128
2,51,23.827209,38.023028
2,52,23.823981,38.022419
2,53,23.82023,38.02185
2,54,23.81656,38.021029
2,55,23.81328,38.020339
2,56,23.809409,38.0195
2,57,23.80768,38.019119
2,58,23.80476,38.018489
2,59,23.801279,38.017761
2,60,23.7976,38.017402
2,61,23.79669,38.017673
2,62,23.796329,38.017863
2,63,23.79455,38.019813
2,64,23.79336,38.021434
2,65,23.790908,38.023185
2,66,23.789749,38.024204
2,67,23.789749,38.026004
2,68,23.79163,38.029113
2,69,23.794269,38.032173
2,70,23.79718,38.035422
2,71,23.80042,38.038131
2,72,23.803212,38.04169
2,73,23.806372,38.045191
2,74,23.806991,38.045722
2,75,23.807892,38.047901
2,76,23.809642,38.05065
2,77,23.810984,38.05334
2,78,23.811783,38.056239
2,79,23.808662,38.058368
2,80,23.808912,38.060546
2,81,23.808742,38.060577
2,82,23.808693,38.060317
2,83,23.808673,38.060317
2,84,23.808684,38.060317
2,85,23.808484,38.060489
2,86,23.808412,38.060268
2,87,23.808243,38.060237
2,88,23.808363,38.060225
2,89,23.808283,38.060225
2,90,23.808092,38.060317
2,91,23.808092,38.060337
2,92,23.808123,38.060317
2,93,23.808282,38.060237
2,94,23.808282,38.060237
2,95,23.808524,38.060436
2,96,23.808593,38.060447
2,97,23.808634,38.060409
2,98,23.808554,38.05973
2,99,23.808393,38.05838
2,100,23.810563,38.056701
2,101,23.811303,38.05437
2,102,23.809435,38.05054
2,103,23.807594,38.047271
2,104,23.807385,38.046599
2,105,23.806244,38.04528
2,106,23.804273,38.043158
2,107,23.802883,38.041728
2,108,23.805633,38.040816
2,109,23.808453,38.039588
2,110,23.808841,38.040447
2,111,23.809002,38.041698
2,112,23.809292,38.044638
2,113,23.810852,38.044417
2,114,23.813812,38.043277
2,115,23.816233,38.041766
2,116,23.818043,38.040377
2,117,23.819412,38.040107
2,118,23.820202,38.040385
2,119,23.822062,38.040546
2,120,23.823041,38.041106
2,121,23.82561,38.042388
2,122,23.82863,38.04388
2,123,23.82909,38.043879
2,124,23.829589,38.042178
2,125,23.830151,38.04047
2,126,23.830271,38.04008
2,127,23.829562,38.039458
2,128,23.82888,38.038928
2,129,23.82824,38.038409
2,130,23.827719,38.037978
2,131,23.827478,38.037768
2,132,23.826658,38.03712
2,133,23.827269,38.036578
2,134,23.827339,38.036517
2,135,23.827309,38.036308
2,136,23.827999,38.035987
2,137,23.829379,38.034957
2,138,23.830761,38.033958
2,139,23.83196,38.033038
2,140,23.83283,38.032367
2,141,23.834461,38.031386
2,142,23.836291,38.030326
2,143,23.83666,38.029124
2,144,23.836749,38.028453
2,145,23.838899,38.027553
2,146,23.841699,38.026252
2,147,23.84293,38.026603
2,148,23.845289,38.025512
2,149,23.848829,38.024981
2,150,23.848919,38.024951
2,151,23.848989,38.0246
2,152,23.84795,38.022559
2,153,23.846979,38.021048
2,154,23.84865,38.020579
2,155,23.85053,38.020831
2,156,23.850499,38.020843
2,157,23.850501,38.020854
2,158,23.851551,38.018505
2,159,23.85374,38.013625
2,160,23.854721,38.011893
2,161,23.854601,38.011973
2,162,23.853201,38.014946
2,163,23.85114,38.017665
2,164,23.84781,38.017836
2,165,23.84552,38.018317
2,166,23.84516,38.018089
2,167,23.845129,38.018569
2,168,23.845209,38.018889
