24,1,23.843224,37.997901
24,2,23.843103,37.996741
24,3,23.842563,37.994621
24,4,23.845243,37.994552
24,5,23.847813,37.994582
24,6,23.848692,37.992664
24,7,23.851042,37.991923
24,8,23.855171,37.990142
24,9,23.8593,37.988311
24,10,23.86104,37.987201
24,11,23.860759,37.98624
24,12,23.860701,37.98413
24,13,23.859202,37.982539
24,14,23.861922,37.98349
24,15,23.862692,37.98497
24,16,23.864891,37.986118
24,17,23.866251,37.988437
24,18,23.868971,37.990325
24,19,23.87153,37.989894
24,20,23.873781,37.991233
24,21,23.874511,37.992134
24,22,23.874522,37.992144
24,23,23.876822,37.990966
24,24,23.880041,37.989006
24,25,23.881081,37.989875
24,26,23.881331,37.990153
24,27,23.881891,37.990592
24,28,23.881672,37.99042
24,29,23.881283,37.99015
24,30,23.881292,37.990138
24,31,23.881332,37.989989
24,32,23.881351,37.989978
24,33,23.881882,37.990337
24,34,23.882141,37.991107
24,35,23.881682,37.992809
24,36,23.881012,37.9952
24,37,23.880293,37.997821
24,38,23.880552,38.000671
24,39,23.880722,38.002231
24,40,23.882473,38.002242
24,41,23.884323,38.001781
24,42,23.884783,38.002101
24,43,23.884443,38.003383
24,44,23.884443,38.003463
24,45,23.884814,38.004455
24,46,23.885954,38.005626
24,47,23.886635,38.006885
24,48,23.887856,38.008303
24,49,23.888996,38.008944
24,50,23.890177,38.009594
24,51,23.891376,38.010173
24,52,23.892126,38.010642
24,53,23.893206,38.010802
24,54,23.894606,38.011013
24,55,23.896736,38.011661
24,56,23.900507,38.011821
24,57,23.901897,38.013171
24,58,23.901906,38.01535
24,59,23.902736,38.017699
24,60,23.905247,38.020228
24,61,23.908827,38.022239
24,62,23.909887,38.02534
24,63,23.907578,38.02679
24,64,23.907929,38.028839
24,65,23.906648,38.030436
24,66,23.905428,38.032767
24,67,23.905116,38.034137
24,68,23.905028,38.034839
24,69,23.905118,38.033328
24,70,23.906637,38.030288
24,71,23.908198,38.028697
24,72,23.907797,38.026328
24,73,23.910017,38.024119
24,74,23.906576,38.021041
24,75,23.903005,38.01826
24,76,23.902105,38.01601
24,77,23.901945,38.015609
24,78,23.901495,38.015708
24,79,23.901066,38.015819
24,80,23.900826,38.01604
24,81,23.900746,38.016101
24,82,23.900925,38.015941
24,83,23.901905,38.015681
24,84,23.901674,38.01377
24,85,23.901254,38.012252
24,86,23.897575,38.011871
24,87,23.894695,38.011329
24,88,23.894665,38.011077
24,89,23.894724,38.011077
24,90,23.893194,38.010997
24,91,23.889744,38.009506
24,92,23.887234,38.007705
24,93,23.886003,38.005706
24,94,23.885494,38.005176
24,95,23.885485,38.005157
24,96,23.884365,38.004256
24,97,23.884026,38.003635
24,98,23.883915,38.003616
24,99,23.883915,38.003597
24,100,23.883675,38.003585
24,101,23.883144,38.003684
24,102,23.882664,38.003795
24,103,23.882244,38.003806
24,104,23.882034,38.003817
24,105,23.881584,38.003818
24,106,23.881334,38.003806
24,107,23.881235,38.003795
24,108,23.880806,38.003265
24,109,23.880346,38.000175
24,110,23.880516,37.996925
24,111,23.881077,37.994884
24,112,23.882067,37.991233
24,113,23.881576,37.990321
24,114,23.881497,37.99023
24,115,23.881447,37.990218
24,116,23.881317,37.989978
24,117,23.881037,37.990158
24,118,23.880488,37.989536
24,119,23.879578,37.989364
24,120,23.877327,37.990745
24,121,23.875067,37.992316
24,122,23.874398,37.992778
24,123,23.872738,37.994849
24,124,23.870908,37.995868
24,125,23.868168,37.997088
24,126,23.864569,37.999019
24,127,23.860149,38.001067
24,128,23.857898,38.003047
24,129,23.858099,38.005988
24,130,23.858169,38.00624
