3,1,23.845047,38.018535
3,2,23.845047,38.018566
3,3,23.845047,38.018603
3,4,23.845047,38.018603
3,5,23.845167,38.018382
3,6,23.845087,38.018542
3,7,23.845467,38.019264
3,8,23.845887,38.019123
3,9,23.848206,38.018901
3,10,23.850016,38.018359
3,11,23.851785,38.017619
3,12,23.853025,38.01519
3,13,23.855224,38.010978
3,14,23.855225,38.008837
3,15,23.855064,38.008517
3,16,23.855164,38.006919
3,17,23.855734,38.0055
3,18,23.856344,38.00444
3,19,23.856874,38.002959
3,20,23.860374,38.000881
3,21,23.864074,37.999202
3,22,23.867806,37.997234
3,23,23.870976,37.995754
3,24,23.873427,37.993712
3,25,23.877797,37.990352
3,26,23.880405,37.989162
3,27,23.881204,37.99023
3,28,23.881115,37.990291
3,29,23.881115,37.99031
3,30,23.881226,37.99015
3,31,23.881226,37.990138
3,32,23.881216,37.990047
3,33,23.881176,37.990047
3,34,23.881225,37.989967
3,35,23.881006,37.989715
3,36,23.880216,37.989013
3,37,23.880457,37.988815
3,38,23.880457,37.988803
3,39,23.881808,37.988124
3,40,23.883518,37.987533
3,41,23.887228,37.985462
3,42,23.890648,37.983371
3,43,23.893198,37.981601
3,44,23.897758,37.978671
3,45,23.902708,37.97541
3,46,23.905307,37.971599
3,47,23.905708,37.968429
3,48,23.906318,37.968128
3,49,23.909659,37.968177
3,50,23.914379,37.967769
3,51,23.919008,37.966621
3,52,23.921919,37.96593
3,53,23.924679,37.964469
3,54,23.926479,37.961971
3,55,23.92676,37.96017
3,56,23.92676,37.960131
3,57,23.92887,37.959761
3,58,23.932579,37.959861
3,59,23.93623,37.960323
3,60,23.93972,37.960384
3,61,23.94342,37.960051
3,62,23.947121,37.959564
3,63,23.949181,37.959125
3,64,23.952711,37.958743
3,65,23.95734,37.957244
3,66,23.961171,37.955325
3,67,23.959199,37.952957
3,68,23.95773,37.951365
3,69,23.956419,37.949027
3,70,23.953259,37.945697
3,71,23.950199,37.942565
3,72,23.947709,37.940567
3,73,23.94438,37.937045
3,74,23.94054,37.932994
3,75,23.936501,37.928783
3,76,23.932412,37.924464
3,77,23.928381,37.920196
3,78,23.923722,37.916064
3,79,23.916972,37.914073
3,80,23.910201,37.912242
3,81,23.903961,37.909374
3,82,23.898251,37.906375
3,83,23.894921,37.903613
3,84,23.89172,37.900924
3,85,23.886749,37.898975
3,86,23.884399,37.897484
3,87,23.883329,37.893851
3,88,23.883138,37.892871
3,89,23.882299,37.89138
3,90,23.881509,37.88956
3,91,23.879441,37.886691
3,92,23.876079,37.883731
3,93,23.872169,37.88076
3,94,23.868469,37.877761
3,95,23.866718,37.876601
3,96,23.865959,37.876113
3,97,23.863288,37.874542
3,98,23.860538,37.873073
3,99,23.858537,37.871711
3,100,23.855118,37.869262
3,101,23.851658,37.866264
3,102,23.848498,37.863445
3,103,23.845108,37.861495
3,104,23.842249,37.859183
3,105,23.838268,37.857833
3,106,23.833529,37.856631
3,107,23.830738,37.85366
3,108,23.829187,37.850059
3,109,23.826597,37.847667
3,110,23.822206,37.845527
3,111,23.819387,37.843707
3,112,23.817897,37.842659
3,113,23.816868,37.841979
3,114,23.816359,37.841659
3,115,23.814619,37.840629
3,116,23.81152,37.838778
3,117,23.807939,37.836528
3,118,23.805919,37.835258
3,119,23.80525,37.834839
3,120,23.803961,37.834018
3,121,23.803782,37.8339
3,122,23.802282,37.833469
3,123,23.802702,37.832878
3,124,23.802462,37.831569
